SHA256,Type,threat_label,creation_date,size,tags_vt,meaningful_name,malicious_ratio,sandbox_malicious_count,sandbox_confidence_avg,sandbox_classifications,is_signed,signature_entity,pe_compile_date,pe_entropy_avg,pulse_names,pulse_count,adversaries,attack_ids,verdict,multiscan_result
5e8bb41fd9e9a6cd124c882fa939949e25475bccec5d033f26c25e27021eba06,6,trojan.msil/loki,1655987768,610816,"['spreader', 'peexe', 'assembly', 'malware', 'runtime-modules', 'direct-cpu-clock-access', 'detect-debug-environment']",OnSerializedAttrib.exe,0.7763157894736842,1,,['MALWARE'],True,Desconocido,1655987768,3.42,set(),0,[],[],malicious,54.0
cf9821c4c08a6d62cbe17ebc6c0d6ea40336c145e8e9369fe76505e1d3dc8674,6,trojan.msil/agenttesla,1656507082,1265152,"['runtime-modules', 'assembly', 'spreader', 'peexe', 'persistence', 'detect-debug-environment', 'malware', 'direct-cpu-clock-access', 'executes-dropped-file']",Re-Order06382.exe,0.7894736842105263,3,100.0,"['STEALER', 'EVADER', 'MALWARE', 'TROJAN', 'RAT']",True,Desconocido,1656507082,3.72,{'MalwareBazaarHash-20220630-0629'},2,[],[],malicious,45.0
d1fea52507fc97ff419f8dd2ea8ecf689fb7c066cf8f18453378e95bf399c3d6,6,trojan.msil/agenttesla,1644821196,937984,"['runtime-modules', 'detect-debug-environment', 'direct-cpu-clock-access', 'peexe', 'spreader', 'assembly']",CallingConventi.exe,0.7763157894736842,5,69.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,1644821196,5.13,{'Malware Hashes'},4,[],[],malicious,89.0
bc8dfe6ea7e6b90398e6fe7f7c433cb2d70c9ac37f15798b6d344bc5bc5c5ac8,6,trojan.msil/agenttesla,1643156505,1298432,"['calls-wmi', 'checks-bios', 'spreader', 'hosts-modifier', 'assembly', 'runtime-modules', 'direct-cpu-clock-access', 'persistence', 'detect-debug-environment', 'long-sleeps', 'peexe', 'checks-network-adapters']",CBi6o.exe,0.75,2,100.0,"['EVADER', 'MALWARE', 'TROJAN', 'ADWARE']",True,Desconocido,1643156505,4.95,"{'Index of /daily/2022-01-26 - Malshare', 'ThreatFox IOC Database-26/01/2022', 'Agent Tesla Active Payload File Hashes Jan. 26, 2022', 'AgentTesla | 21-27.01.2022'}",4,[],[],malicious,12.0
b592b0cc63b45b9587244e101336b1d24bff029abc90e6fe8a87c47610b59bd3,6,trojan.msil/loki,1643156141,836096,"['long-sleeps', 'calls-wmi', 'checks-network-adapters', 'checks-bios', 'spreader', 'assembly', 'detect-debug-environment', 'direct-cpu-clock-access', 'peexe', 'runtime-modules']",OnSerializingAttribu.exe,0.8421052631578947,3,73.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,1643156141,4.58,"{'Index of /daily/2022-01-26 - Malshare', 'Agent Tesla Active Payload File Hashes Jan. 26, 2022', 'AgentTesla | 21-27.01.2022'}",3,[],[],malicious,21.0
67b9e43619deb0b1a6825a1a3282cf57f2312f49b7a3d24a54c57160f1885d13,6,trojan.msil/loki,1644972416,869888,"['assembly', 'detect-debug-environment', 'peexe', 'spreader', 'runtime-modules', 'direct-cpu-clock-access']",HashtableDebugVi.exe,0.7894736842105263,4,50.0,"['STEALER', 'MALWARE']",True,Desconocido,1644972416,5.08,{'Malware Hashes'},2,[],[],malicious,6.0
674c31406f1b7623041521778bae1e86373bd88616d619733a4c6c9e499e46de,6,trojan.msil/loki,1644453774,845824,"['assembly', 'peexe', 'spreader']",IClrStrongNameUsingIntP.exe,0.7763157894736842,3,50.0,"['STEALER', 'MALWARE']",True,Desconocido,1644453774,3.8,{'Malware Hashes'},3,[],[],malicious,80.0
c8cd4eef93aa0fa040a566ff4d9b877cfc4b42a423caa2d2b76a7bdc89d6db18,6,trojan.msil/agenttesla,1643071540,885248,"['spreader', 'assembly', 'peexe']",c.exe,0.7631578947368421,3,50.0,"['STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,1643071540,4.77,"{'Agent Tesla Active Payload File Hashes Jan. 25, 2022', ""Pool's Closed"", 'Index of /daily/2022-01-25 - Malshare', 'AgentTesla | 21-27.01.2022', ""Pool's Closed (by @scnrscnr)""}",9,[],"[('T1566', 'Phishing'), ('T1546', 'Event Triggered Execution')]",malicious,82.0
64430368874f0d720a2bb31e091b1986fc2ff4dfb581d812a05fa6dda0083230,6,trojan.msil/noon,1643873745,644096,"['calls-wmi', 'checks-bios', 'hosts-modifier', 'detect-debug-environment', 'checks-network-adapters', 'peexe', 'long-sleeps', 'runtime-modules', 'spreader', 'assembly', 'persistence', 'direct-cpu-clock-access']",SoapEntiti.exe,0.8157894736842105,3,75.0,"['STEALER', 'EVADER', 'MALWARE', 'ADWARE', 'TROJAN']",True,Desconocido,1643873745,4.78,set(),0,[],[],malicious,63.0
7d6d2955cb741cef4fc04a58dcade355450ebcc27003afcd93f17a9df1ea810d,6,trojan.msil/loki,3550645233,761344,"['runtime-modules', 'detect-debug-environment', 'spreader', 'direct-cpu-clock-access', 'assembly', 'malware', 'peexe']",Microsoft.VisualStudio.Utilities.Internal.dll,0.7105263157894737,1,100.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,3550645233,3.02,{'Malware Hashes'},1,[],[],malicious,64.0
aeb9da3417456ca0869aceca99bda1678bb39eb084f15867ea6cfc6de68bb912,6,trojan.msil/lazy,2227337711,130560,"['peexe', 'runtime-modules', 'checks-network-adapters', 'detect-debug-environment', 'spreader', 'direct-cpu-clock-access', 'assembly', 'cve-2014-3931', 'exploit']",0000002065.exe,0.7631578947368421,0,,[],True,Desconocido,2227337711,3.13,{'Malware Hashes'},2,[],[],malicious,62.0
9d19c6e678c823c2c0e75fb23280ae1308a01f52e36e7e327014502e5f907f1a,6,trojan.msil/generickds,2814136274,241152,"['checks-network-adapters', 'runtime-modules', 'peexe', 'direct-cpu-clock-access', 'assembly', 'detect-debug-environment']",Ltlippw.exe,0.75,3,92.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,2814136274,3.42,set(),0,[],[],malicious,53.0
c3b2da904aaa469f386afda530673932dda33a49bc813133e35947a9b9b55a53,6,,708992537,854528,"['peexe', 'bobsoft', 'runtime-modules', 'detect-debug-environment', 'checks-network-adapters', 'long-sleeps', 'direct-cpu-clock-access', 'spreader', 'executes-dropped-file', 'persistence', 'cve-2014-3931', 'exploit']",synaptics.exe,0.7972972972972973,4,80.0,"['MALWARE', 'RAT', 'SPREADER']",True,Desconocido,708992537,3.7,{'Malware Hashes'},2,[],[],malicious,89.0
709a353063163548fc4f4b1d4b08df962172fb11b5dcc252712d651763c7ee80,6,trojan.msil/agenttesla,4068063710,547840,"['runtime-modules', 'assembly', 'hosts-modifier', 'detect-debug-environment', 'spreader', 'long-sleeps', 'checks-network-adapters', 'calls-wmi', 'direct-cpu-clock-access', 'checks-bios', 'persistence', 'peexe']",IUc2E1W.exe,0.7894736842105263,4,75.0,"['STEALER', 'EVADER', 'MALWARE', 'ADWARE', 'TROJAN']",True,Desconocido,4068063710,3.95,"{'Index of /daily/2022-01-01 - Malshare', 'Malware Hashes'}",3,[],[],malicious,79.0
129e4899e72793133a89efd1d40dfcfe18273f3fc5f5c4df8278e18d49d2d018,6,trojan.msil/agenttesla,1636068162,1113600,"['assembly', 'clipboard', 'runtime-modules', 'persistence', 'long-sleeps', 'spreader', 'peexe', 'checks-network-adapters', 'checks-user-input', 'detect-debug-environment', 'direct-cpu-clock-access', 'checks-bios', 'calls-wmi']",J7o4G.exe,0.8051948051948052,6,75.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,1636068162,4.48,{'Malware Bazaar 4'},2,[],[],malicious,79.0
4119daf209813f03da5dac84667bfeb45f2eeef85f647f621ab08ef5b1ac4bce,6,trojan.msil/loki,1655264531,632320,"['detect-debug-environment', 'runtime-modules', 'spreader', 'peexe', 'assembly', 'direct-cpu-clock-access']",ConcurrentExclusiveSchedulerP.exe,0.75,4,96.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,1655264531,5.13,{'Malware Hashes'},1,[],[],malicious,79.0
9e2389a2fd7d278fa952b3d4b2d8c88ba76db4a24425055bee3b074b92fa63e0,6,trojan.msil/loki,1657674663,173056,"['assembly', 'spreader', 'direct-cpu-clock-access', 'peexe', 'checks-network-adapters', 'detect-debug-environment', 'runtime-modules']",Product.exe,0.7631578947368421,3,92.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,1657674663,2.13,set(),0,[],[],malicious,57.0
796e9c213997e70666fed30ee167c31dedce7f1b98f83db4dd6c0caeb870fdc2,6,trojan.msil/agenttesla,1656296080,1224192,"['spreader', 'direct-cpu-clock-access', 'detect-debug-environment', 'checks-network-adapters', 'runtime-modules', 'assembly', 'peexe']",0R098765434567890-0009.exe,0.7792207792207793,1,100.0,"['EVADER', 'MALWARE', 'TROJAN', 'RAT']",True,Desconocido,1656296080,3.51,{'Malware Hashes'},1,[],[],malicious,54.0
b3d4465709ca13e62a73e19d24e5234952553050d0793fe147c180d6b0db1f4e,6,trojan.msil/seraph,1655291314,10240,"['assembly', 'peexe', 'runtime-modules', 'direct-cpu-clock-access', 'detect-debug-environment']",Payment TT Copy.exe,0.6447368421052632,4,100.0,"['STEALER', 'EVADER', 'MALWARE', 'TROJAN', 'RAT']",True,Desconocido,1655291314,3.29,{'Malware Hashes'},1,[],[],malicious,85.0
510c0d736d53d23afda0e5e0d503f35b5af336b214632e4dfa7c0300f59da2ab,6,trojan.msil/agenttesla,1649634446,1041920,"['runtime-modules', 'hosts-modifier', 'detect-debug-environment', 'peexe', 'assembly', 'direct-cpu-clock-access', 'spreader', 'malware', 'cve-2014-3931', 'exploit']",85WH.exe,0.8157894736842105,5,84.0,"['STEALER', 'EVADER', 'MALWARE', 'ADWARE', 'TROJAN']",True,Desconocido,1649634446,5.24,{'Malware Hashes'},2,[],[],malicious,60.0
91013ab0b0999686672e5c2de12b75f5610afdda98649456c89ce1f47c9c2d6f,6,trojan.msil/agenttesla,4253993850,520704,"['detect-debug-environment', 'peexe', 'direct-cpu-clock-access', 'spreader', 'assembly', 'runtime-modules']",PolicyStatem.exe,0.7631578947368421,2,100.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,4253993850,4.08,{'Malware Hashes'},2,[],[],malicious,100.0
22bb5f25fe4f26c8886175f28533ca94b6996aeb14ad3a7ad1de091c086f7817,6,trojan.msil/msilheracles,2772095840,509440,"['runtime-modules', 'detect-debug-environment', 'calls-wmi', 'checks-bios', 'direct-cpu-clock-access', 'checks-network-adapters', 'long-sleeps', 'spreader', 'peexe', 'assembly']",Conf.exe,0.7631578947368421,4,69.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,2772095840,4.53,{'Malware Bazaar 4'},2,[],[],malicious,40.0
7aa78b8b25a4071d030ddc2cff3bb5230826b4da4ece46e1ebb70fe63b867814,6,trojan.msil/agenttesla,1652050405,175104,"['assembly', 'detect-debug-environment', 'spreader', 'peexe', 'malware', 'direct-cpu-clock-access', 'checks-network-adapters', 'runtime-modules', 'cve-2016-0101', 'exploit']",MT5062110006.exe,0.8026315789473685,2,100.0,"['STEALER', 'EVADER', 'MALWARE', 'TROJAN', 'RAT']",True,Desconocido,1652050405,2.93,"{'Malware Hashes', 'MalwareBazaarHash-20220509-1242'}",3,[],[],malicious,100.0
11b1598cf1bcdb70e0feaa40e77603152e91efbe04a06c87c885b985724d095c,6,trojan.formbook/injectorx,1632606949,269127,"['peexe', 'executes-dropped-file', 'overlay', 'cve-2014-3931', 'exploit']",mori.exe,0.75,2,,['MALWARE'],False,,1632606949,3.96,{'Malware Hashes'},2,[],[],malicious,76.0
405ce16a980b967ae96d6405b668aa6e8ea2ef4d6e6bc6e2245f7f7fe523e385,6,trojan.msil/taskun,1657724216,757248,"['detect-debug-environment', 'spreader', 'executes-dropped-file', 'direct-cpu-clock-access', 'assembly', 'runtime-modules', 'peexe']",ReadAsyncInternal.exe,0.7631578947368421,4,100.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,1657724216,3.64,set(),0,[],[],malicious,57.0
194fcabf73d37bf6efe707c30b1e393596afcf7915a0d09161d72d53634a0de2,6,trojan.msil/agenttesla,1658371207,214528,"['direct-cpu-clock-access', 'runtime-modules', 'detect-debug-environment', 'peexe', 'assembly']",gyQEIOAkVAAhJQQVtpgGYQLbVKaMHgRjbjre.exe,0.7105263157894737,3,96.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,1658371207,3.4,"{'Malware Hashes', '/cdn.jsdelivr.net/gh/the1812/Malware-Patch@master/mwp.pkg - 100/100'}",4,[],"[('T1027', 'Obfuscated Files or Information'), ('T1200', 'Hardware Additions'), ('T1056', 'Input Capture'), ('T1082', 'System Information Discovery'), ('T1497', 'Virtualization/Sandbox Evasion'), ('T1573', 'Encrypted Channel'), ('T1114', 'Email Collection')]",malicious,79.0
565f200243196fbea869679ffd71a3cb8a24609a027bcc40abaefa5eb5eced67,6,trojan.msil/agenttesla,1643869525,646656,"['direct-cpu-clock-access', 'assembly', 'checks-bios', 'long-sleeps', 'detect-debug-environment', 'peexe', 'runtime-modules', 'calls-wmi', 'checks-network-adapters', 'malware', 'spreader']",KeyProper.exe,0.8026315789473685,4,75.0,"['EVADER', 'STEALER', 'MALWARE', 'TROJAN']",True,Desconocido,1643869525,4.79,set(),0,[],[],malicious,73.0
40b108b96009549d65a23a6d5abd327864755da1f125762c4401ae07b33fac88,6,trojan.msil/olock,1643090820,419840,"['checks-bios', 'assembly', 'checks-network-adapters', 'peexe', 'hosts-modifier', 'direct-cpu-clock-access', 'calls-wmi', 'spreader', 'long-sleeps', 'detect-debug-environment', 'persistence', 'runtime-modules']",sk7i6a.exe,0.75,2,73.0,"['STEALER', 'EVADER', 'MALWARE', 'ADWARE', 'TROJAN']",True,Desconocido,1643090820,3.85,"{'Index of /daily/2022-01-25 - Malshare', 'Agent Tesla Active Payload File Hashes Jan. 25, 2022', 'AgentTesla | 21-27.01.2022'}",3,[],[],malicious,100.0
