SHA256,Type,threat_label,creation_date,size,tags_vt,meaningful_name,malicious_ratio,sandbox_malicious_count,sandbox_confidence_avg,sandbox_classifications,is_signed,signature_entity,pe_compile_date,pe_entropy_avg,pulse_names,pulse_count,adversaries,attack_ids,verdict,multiscan_result
ab7b20718cab3d0b222d591d506d17525afbb5e80504c7b69cf5d9944b5f6699,0,,1495626250.0,98256,"['idle', 'signed', 'overlay', 'detect-debug-environment', 'peexe', 'revoked-cert', 'checks-user-input']",GarenaTalkOverlay.exe,0.0,0,,[],True,Desconocido,1495626250.0,4.19,set(),0,[],[],no specific threat,0.0
eaec4a2d0a4b47b8037b918ffb8871655b6eb11add21d6816402ea3342a8c903,0,,1487598633.0,112064,"['known-distributor', 'overlay', 'assembly', 'signed', 'peexe']",NvCameraConfiguration.exe,0.0,0,,[],True,Desconocido,1487598633.0,3.48,set(),0,[],[],no specific threat,0.0
85da776d71387fc7d0db12a3709c4cf8cca0e937cad33398b9d47448154eb92f,0,,45712.0,31744,['peexe'],printf.exe,0.0,0,,[],False,,45712.0,3.13,set(),0,[],[],no specific threat,0.0
d0c2e2fcbc61704609308552a35706a201f5cf7e11becfd1db91f74b8856c1ec,0,,1295804860.0,247296,"['detect-debug-environment', 'assembly', 'runtime-modules', 'direct-cpu-clock-access', 'peexe']",SE-DesktopConstructor.exe,0.013157894736842105,0,,[],True,Desconocido,1295804860.0,4.06,set(),0,[],[],,
d87c0922478009ee6228a3f66f83abd0ba7714a60ef2931392be449927c3e91d,0,,1159739119.0,36864,"['peexe', 'assembly']",DesktopAssistant.exe,0.0,0,,[],True,Desconocido,1159739119.0,2.02,set(),0,[],[],,
959cf7ad86d1d9a697ff2161ea26f4825ab4d369b4651d3a3ad0e81e8416a2eb,0,,9012096.0,52992,"['revoked-cert', '64bits', 'signed', 'invalid-signature', 'overlay', 'peexe', 'assembly']",noise-randomize.exe,0.0,0,,[],True,Desconocido,9012096.0,2.5,set(),0,[],[],,
dd1b18c2692b8d1e4e54f6659efb07753b20dde3ccd139bf7c03a8b98dc69179,0,,1138646536.0,20480,"['peexe', 'assembly']",Test.exe,0.0,0,,[],True,Desconocido,1138646536.0,1.79,set(),0,[],[],no specific threat,0.0
a4decbf6fb621f8f28f5588a1478a7fef0c4a7332f25a88056e1f111c8f3d03a,0,,1332429399.0,9728,"['assembly', 'peexe']",Merchant.exe,0.0,0,,[],True,Desconocido,1332429399.0,2.98,set(),0,[],[],,
90c04477dd5f3a01a7aac6be3425618dca81e74327e6cfceab86815b90fc4e8a,0,,1417672782.0,12288,"['assembly', 'peexe']",ExportUtility.exe,0.013157894736842105,0,,[],True,Desconocido,1417672782.0,3.15,set(),0,[],[],,
e614bb23131efe77b8ef6cfe08a28ceec7a9adccc03d183b7a287ac6c822de1f,0,,1328935658.0,178776,"['peexe', 'known-distributor', 'trusted', 'invalid-signature', '64bits', 'signed', 'assembly', 'overlay']",DISTRIB.EXE,0.0,0,,[],True,Desconocido,1328935658.0,4.45,set(),0,[],[],no specific threat,0.0
e52e565a7f887ed28f4272723108d9ef03f91d2de0788a6edff6b2a3844ce01e,0,,2930607664.0,12288,"['detect-debug-environment', 'known-distributor', 'assembly', 'runtime-modules', 'legit', 'peexe', 'long-sleeps', 'direct-cpu-clock-access']",RemoteFXvGPUDisablement.exe,0.0,0,,[],True,Desconocido,2930607664.0,3.09,set(),0,[],[],whitelisted,0.0
5e815f1124d3279bf4d593ecdf73f4d8e7cabc26e7dbf1148a5f3ed529531827,0,,1343345232.0,25032,"['trusted', 'known-distributor', 'peexe', 'overlay', 'signed']",DUMPBIN.EXE,0.0,0,,[],True,Desconocido,1343345232.0,3.41,set(),0,[],[],no specific threat,0.0
f251eedaf938afada438809c3960be01b4e0d0ccb3784c3c490c134c5ef1ed49,0,,1358497744.0,32256,"['peexe', 'assembly']",Converter22.exe,0.0,0,,[],True,Desconocido,1358497744.0,3.25,set(),0,[],[],,
c159177b44844f3e60663e21017e1ebd959d11bce47962697ab499a4edd986e5,0,,2727111736.0,235520,"['peexe', 'calls-wmi', 'long-sleeps', 'direct-cpu-clock-access', 'runtime-modules', 'detect-debug-environment', 'checks-disk-space', 'assembly', 'checks-bios', 'checks-memory-available']",Windows 11 Compatibility Checker WPF.exe,0.0,1,,"['MALWARE', 'EVADER']",True,Desconocido,2727111736.0,4.35,set(),0,[],[],,
3006221cb8c23a1d3c9f059445a3c9df96fda1df7bae1b808b76dd453fc8db35,0,,30681120.0,57512,"['assembly', 'peexe', 'overlay', '64bits', 'revoked-cert', 'invalid-signature', 'signed']",cartoon.exe,0.0,0,,[],True,Desconocido,30681120.0,2.65,set(),0,[],[],,
9d4338750ccdf14277474e8817ccbba2418be208411b3a4d6e853529710cffbc,0,,1331074691.0,7168,"['peexe', 'assembly']",CSBackup.exe,0.0,0,,[],True,Desconocido,1331074691.0,2.7,set(),0,[],[],,
8c4334a2b71331fb813f6fe573f975b52d59fe5d41ec989a4ff0ec10cbb33ee3,0,,1166688076.0,1257472,"['assembly', 'peexe']",musash.exe,0.012987012987012988,0,,[],True,Desconocido,1166688076.0,3.73,set(),0,[],[],no specific threat,0.0
