SHA256,Type,threat_label,creation_date,size,tags_vt,meaningful_name,malicious_ratio,sandbox_malicious_count,sandbox_confidence_avg,sandbox_classifications,is_signed,signature_entity,pe_compile_date,pe_entropy_avg,pulse_names,pulse_count,adversaries,attack_ids,verdict,multiscan_result
6912ec55af4079f5ed9b08502d37c0164e833a05c5ed275c6328e745016ec3e8,2,,1599735672,806912,['peexe'],ArtDraw.exe,0.7808219178082192,1,70.0,['TROJAN'],True,Desconocido,1599735672,4.68,set(),0,[],[],malicious,85
00121fcfdd4dd59e2cc603ddaae415fd17d782f0e89bf663beece329f7c168bd,2,trojan.trickbot/emotetu,1596548455,338479,"['peexe', 'overlay']",HEUR-Trojan.Win32.Zenpak.pef-00121fcfdd4dd59e2cc603ddaae415fd17d782f0e89bf663beece329f7c168bd,0.8051948051948052,2,70.0,"['MALWARE', 'TROJAN']",False,,1596548455,4.88,{'Malware Bazar 11'},2,[],[],malicious,80
5849cd910798597d438aeefd36e2627be0adb30becd50e5977de75646c8d6104,2,trojan.mint/regotet,1589523410,585216,"['long-sleeps', 'direct-cpu-clock-access', 'runtime-modules', 'peexe', 'detect-debug-environment', 'spreader', 'executes-dropped-file']",CorelDrw.exe,0.7922077922077922,1,,['MALWARE'],True,Desconocido,1589523410,6.04,set(),0,[],[],malicious,88
471372e7a4712636d0823a294764a0340fe6a081bec0f0c934fea1ed99084a0c,2,trojan.krypt/qbot,1604984790,357336,"['overlay', 'spreader', 'peexe', 'invalid-signature', 'signed', 'long-sleeps', 'direct-cpu-clock-access', 'runtime-modules']",,0.8181818181818182,1,70.0,['STEALER'],True,Desconocido,1604984790,3.16,set(),0,[],[],malicious,84
a46307e0930d4ef8071bcb0a0e2837abfb5ca74f6c767eb06854cfa3f6ee066e,2,trojan.trickpak/fnrk,1625604738,442368,"['spreader', 'peexe']",PropertySheetWithLogo.EXE,0.8571428571428571,1,70.0,['TROJAN'],True,Desconocido,1625604738,5.6,{'Malware Bazaar 4'},2,[],[],malicious,85
53e94f7facf3be8a4b8fe187477ac405f266a051dab64f09a90fa955e714576a,2,trojan.qbot/mikey,1067389871,277456,"['runtime-modules', 'signed', 'executes-dropped-file', 'revoked-cert', 'peexe', 'spreader', 'long-sleeps', 'overlay', 'invalid-signature', 'direct-cpu-clock-access']",53e94f7facf3be8a4b8fe187477ac405f266a051dab64f09a90fa955e714576a.exe,0.8571428571428571,3,70.0,"['MALWARE', 'STEALER']",True,Desconocido,1067389871,5.34,set(),0,[],[],malicious,79
392493eb3d5aae3eba3341588dea3a700683300951b09436bcdbb7c91c56b47b,2,trojan.midie/trickbot,1588598535,766264,"['checks-user-input', 'overlay', 'spreader', 'long-sleeps', 'detect-debug-environment', 'persistence', 'peexe']",DragonQuest.exe,0.7948717948717948,1,88.0,"['MALWARE', 'STEALER', 'EVADER', 'TROJAN']",True,Desconocido,1588598535,4.15,set(),0,[],[],malicious,85
8c76b6dfd29ce5c4262b1cfe0b29f50f85acedfde64956f141c3067236627fa6,2,trojan.qbot/mikey,1067389871,277456,"['executes-dropped-file', 'runtime-modules', 'overlay', 'signed', 'peexe', 'long-sleeps', 'invalid-signature', 'revoked-cert', 'spreader', 'direct-cpu-clock-access']",buekx.exe,0.8311688311688312,2,,['MALWARE'],True,Desconocido,1067389871,5.34,set(),0,[],[],malicious,76
07722f011c5f6df45821e6f75f10c3278df7ba97ef9434280965c93a67ffbc3b,2,trojan.trickbot/emotetu,1587142028,458859,"['overlay', 'peexe', 'spreader']",Timer.exe,0.8289473684210527,2,,"['MALWARE', 'TROJAN']",True,Desconocido,1587142028,4.12,set(),0,[],[],unknown,0
26e7733cc9daf694d053d9b92c57654f3823ebd11ca43893d5f11e4128c5a2b0,2,trojan.emotet/erph,1590663202,516096,"['checks-user-input', 'spreader', 'runtime-modules', 'peexe', 'direct-cpu-clock-access']",zbetcheckin_tracker_redcar.png,0.8051948051948052,0,,[],False,,1590663202,5.6,set(),0,[],[],malicious,64
