SHA256,Type,threat_label,creation_date,size,tags_vt,meaningful_name,malicious_ratio,sandbox_malicious_count,sandbox_confidence_avg,sandbox_classifications,is_signed,signature_entity,pe_compile_date,pe_entropy_avg,pulse_names,pulse_count,adversaries,attack_ids,verdict,multiscan_result
1e610d9e5c54f5f5ecece3d88d3d1787fca89cc1975f56cc352e4963e977c3cb,5,trojan.msil/agenttesla,1616147499,888320,"['assembly', 'peexe', 'detect-debug-environment', 'direct-cpu-clock-access', 'runtime-modules', 'spreader']",DirectoryObjectSecurity.exe,0.7922077922077922,3,50.0,"['MALWARE', 'STEALER']",True,Desconocido,1616147499,3.91,"{'Malware bazaar 6', 'Threatfox Recent Additions'}",3,[],[],malicious,42
e0248326f084027647dd66c8a53bac87d334dc3e3667fea90643627e9c4a92a3,5,trojan.msil/olock,2859425506,705536,"['spreader', 'detect-debug-environment', 'peexe', 'direct-cpu-clock-access', 'assembly', 'runtime-modules']",太xeێ.exe,0.7532467532467533,3,50.0,"['MALWARE', 'STEALER', 'TROJAN']",True,Desconocido,2859425506,4.01,{'Malware bazaar 6'},2,[],[],malicious,70
f4dcdf575d7c25bdba3e73ac2ff890b1103dcf43325b8876c5215204fcf7d1fb,5,trojan.msil/mardom,2235916823,86616,"['overlay', 'detect-debug-environment', 'checks-network-adapters', 'direct-cpu-clock-access', 'peexe', 'invalid-signature', 'spreader', 'signed', 'runtime-modules', 'assembly']",partmgr.sys,0.6883116883116883,1,,['MALWARE'],True,Desconocido,2235916823,3.43,{'Malware Bazaar 7'},2,[],[],malicious,41
6af16c2f8b9e67d7020445e17a45038358cbc07aa91ec84a6fe2712ea0903730,5,trojan.msil/loki,1658979823,715264,"['spreader', 'detect-debug-environment', 'peexe', 'runtime-modules', 'assembly', 'direct-cpu-clock-access']",ReturnValueNameAttrib.exe,0.7922077922077922,2,100.0,"['MALWARE', 'STEALER', 'EVADER', 'RAT', 'TROJAN']",True,Desconocido,1658979823,3.67,set(),0,[],[],malicious,57
963c5f4e9a33073f8ea8923f94aa023f8ed50743b8016d7e51cc7973991aa1b9,5,trojan.msil/msilheracles,1620629054,395264,"['direct-cpu-clock-access', 'malware', 'checks-network-adapters', 'peexe', 'assembly', 'runtime-modules', 'detect-debug-environment']",DHSFWPBD.exe,0.7236842105263158,2,60.0,"['MALWARE', 'STEALER']",True,Desconocido,1620629054,3.11,{'Malwarebazaar 5'},2,[],[],malicious,70
af228fc243a7e43986326e70c375d6568d2123e8a079b193aa5cafaa5973d7f5,5,trojan.msil/olock,1621390740,857600,"['spreader', 'direct-cpu-clock-access', 'assembly', 'runtime-modules', 'detect-debug-environment', 'calls-wmi', 'peexe']",yynaFO0ha.exe,0.7792207792207793,3,60.0,"['MALWARE', 'TROJAN', 'EVADER', 'STEALER']",True,Desconocido,1621390740,3.52,{'Malwarebazaar 5'},2,[],[],malicious,76
eef48448e3e27b5c0b7eb68420134789b7d092fc3a75b5402d95efcc7d58e02d,5,trojan.msil/stealer,1631737692,519168,"['peexe', 'spreader', 'assembly']",uyfdfgh.exe,0.7733333333333333,4,50.0,"['MALWARE', 'STEALER', 'TROJAN']",True,Desconocido,1631737692,4.15,{'Malware Bazaar 4'},2,[],[],malicious,100
6fccc54b1735e68508ccfdad83f18a26226257c153b714d8cff7d0cffe905423,5,trojan.msil/agensla,1656982261,715776,"['detect-debug-environment', 'assembly', 'peexe', 'runtime-modules', 'direct-cpu-clock-access', 'spreader']",BCLDe.exe,0.7763157894736842,2,75.0,"['MALWARE', 'STEALER', 'EVADER', 'RAT', 'TROJAN']",True,Desconocido,1656982261,5.22,{'Malware Hashes'},1,[],[],malicious,45
7f182501664169cfdd46931efbceeb49a9923a26c16e1f29b0fe19ec198f24be,5,trojan.noon/formbook,1627867967,365091,"['overlay', 'peexe', 'spreader', 'cve-2014-3931', 'exploit']",,0.7792207792207793,5,50.0,"['MALWARE', 'STEALER', 'TROJAN']",False,,1627867967,4.96,{'Malwarebazaar 5'},2,[],[],malicious,100
82b5be618f705ff7761c43590eb7dc89a2387512757dcc0df9290f29801b8f41,5,trojan.msil/msilheracles,1634469397,459776,"['spreader', 'peexe', 'malware', 'runtime-modules', 'calls-wmi', 'assembly', 'detect-debug-environment', 'long-sleeps', 'checks-network-adapters', 'direct-cpu-clock-access']",WpfApplication2.exe,0.7631578947368421,2,,"['MALWARE', 'STEALER', 'EVADER', 'RAT', 'TROJAN']",True,Desconocido,1634469397,3.67,{'Malware Bazaar 4'},2,[],[],malicious,81
