SHA256,Type,threat_label,creation_date,size,tags_vt,meaningful_name,malicious_ratio,sandbox_malicious_count,sandbox_confidence_avg,sandbox_classifications,is_signed,signature_entity,pe_compile_date,pe_entropy_avg,pulse_names,pulse_count,adversaries,attack_ids,verdict,multiscan_result
43282d73f06cc1184096aae6184d5a7d7cba1253c96dba5c8c51b300759f407c,4,trojan.stealer/mint,1645435265,4905264,"['runtime-modules', 'asprotect', 'spreader', 'aspack', 'overlay', 'direct-cpu-clock-access', 'peexe']",unknown,0.7236842105263158,5,64.0,"['MALWARE', 'TROJAN', 'EVADER']",True,Desconocido,1645435265,3.41,{'Malware Hashes'},1,[],[],malicious,68
34dde3522a2d74882bf241a97498394af7a1f9a19619e4551f426c14f62e4484,4,trojan.stealer/infostealer,1625960830,374272,"['peexe', 'spreader']",34dde3522a2d74882bf241a97498394af7a1f9a19619e4551f426c14f62e4484.exe,0.7922077922077922,2,70.0,"['MALWARE', 'STEALER']",False,,1625960830,3.21,{'Malware Hashes'},1,[],[],malicious,61
1acedad120d13bfc71031b52a7b0465a6c07635f0c26971d14c91c046be5c16e,4,trojan.msil/redline,4245285799,106496,"['detect-debug-environment', 'assembly', 'peexe', 'direct-cpu-clock-access', 'runtime-modules', 'calls-wmi']",Zoometric.exe,0.7631578947368421,1,70.0,['STEALER'],True,Desconocido,4245285799,2.98,{'Malware Hashes'},2,[],[],malicious,76
ed2a2f78e6eb462fdacd796d6dc2685498fe1a548fccb57463601bc48456870b,4,trojan.stealer/loki,1627405664,350208,"['peexe', 'runtime-modules', 'spreader', 'direct-cpu-clock-access', 'detect-debug-environment']",,0.8266666666666667,4,50.0,"['MALWARE', 'STEALER', 'TROJAN']",False,,1627405664,4.19,"{'Malware Hashes', 'RedLine malware IOCs'}",2,[],[],malicious,52
1ebde62def8bc20f9a8ba674f6d1b0d206e364488cde55048f9f2fb4271ceb5d,4,trojan.msil/stealer,1605557908,353280,"['runtime-modules', 'peexe', 'spreader', 'detect-debug-environment', 'direct-cpu-clock-access', 'calls-wmi']",1EBDE62DEF8BC20F9A8BA674F6D1B0D206E364488CDE55048F9F2FB4271CEB5D.EXE,0.8831168831168831,4,50.0,"['MALWARE', 'STEALER']",False,,1605557908,6.48,{'Malware Hashes'},2,[],[],malicious,87
9387ed8c88e1a7c51634bd743ef8f4604237db09b484f730fb814782c9a81fb2,4,trojan.barys/msil,1646398940,569344,"['peexe', 'asprotect', 'spreader', 'corrupt']",unknown,0.7402597402597403,4,70.0,"['MALWARE', 'STEALER']",False,,1646398940,6.81,{'Malware Hashes'},2,[],[],malicious,65
63db624325183984a2a6187e50d0f8ba19e32260922025d619913473580161ae,4,trojan.reline/raccoon,1631179361,382976,"['spreader', 'peexe']",LIH6G.exe,0.8157894736842105,3,70.0,"['MALWARE', 'STEALER']",False,,1631179361,3.22,{'Malware Hashes'},1,[],[],malicious,64
46ddb248ede5e939b0e25d979ab5f6b74cbe900a57faa167e6ea6ed8bbf01d91,4,,1638160244,283136,"['peexe', 'spreader']",84f1e9613659293dcf2474a0f17e7e5a.virus,0.7866666666666666,1,70.0,"['MALWARE', 'STEALER']",False,,1638160244,3.91,{'Malware Hashes'},1,[],[],malicious,82
ccb12cff0a511ecc0d76e5d77b1a1243f89a524248c700e8b347ddb818e7aa23,4,trojan.stealer/fragtor,1645091800,4862104,"['spreader', 'direct-cpu-clock-access', 'runtime-modules', 'invalid-signature', 'overlay', 'asprotect', 'signed', 'peexe']",16012941.exe,0.7631578947368421,4,71.0,"['MALWARE', 'TROJAN', 'EVADER', 'STEALER']",True,Desconocido,1645091800,7.04,{'Malware Hashes'},2,[],[],malicious,74
bca2c09da2ac26b5be5d42da826ad9d62403cf6351957800db6af4029c372bb6,4,,1626838651,451584,"['peexe', 'runtime-modules', 'spreader', 'direct-cpu-clock-access', 'detect-debug-environment', 'service-scan', 'idle']",virussign.com_79cc86f8ab9196adb8440210efbbae00.vir,0.7866666666666666,3,57.0,"['MALWARE', 'TROJAN', 'STEALER']",False,,1626838651,6.44,{'Malware Hashes'},1,[],[],malicious,100
17b10d20c6d56fbe2fe8a2fc699685b2cbe6651e04e61d439ceea8179033ff0a,4,trojan.msil/stealer,1655372608,1516032,"['peexe', 'detect-debug-environment', 'spreader', 'runtime-modules', 'assembly', 'direct-cpu-clock-access']",content.29664.10614.26328.14262.24021,0.6052631578947368,4,75.0,"['MALWARE', 'STEALER', 'EVADER', 'TROJAN']",True,Desconocido,1655372608,3.15,set(),0,[],[],malicious,75
c7b59ca8ab26858103d5245a2e26a6f3db2a4c28251ecedb3cfeeec38b8170e2,4,trojan.msil/stealer,1587111571,748032,"['peexe', 'detect-debug-environment', 'spreader', 'direct-cpu-clock-access', 'assembly', 'runtime-modules']",vsdebugeng.manimpl.45.dll,0.75,2,,"['MALWARE', 'TROJAN']",True,Desconocido,1587111571,4.2,{'Malware Hashes'},2,[],[],malicious,85
c151893dbfa1cea0d7e41f1462b658ef1650037d134477484afedc6f5448ac5f,4,trojan.femato/stealer,1607616985,331128,"['overlay', 'peexe', 'spreader']",,0.8701298701298701,3,70.0,"['MALWARE', 'STEALER']",False,,1607616985,1.91,{'Malware Hashes'},1,[],[],malicious,72
157650a417bac6874b180b9e1603ce39347940c605ec3229d99771992c394ea5,4,trojan.bandra/dcrat,1656512367,267776,"['peexe', 'runtime-modules', 'spreader']",157650a417bac6874b180b9e1603ce39347940c605ec3229d99771992c394ea5.exe,0.8026315789473685,3,80.0,"['MALWARE', 'STEALER', 'EVADER', 'TROJAN']",False,,1656512367,6.29,{'Malware Hashes'},1,[],[],malicious,67
fdd01894000e39d6d239cbc8b549afb38ed35c8ad3877a252bbdc8335198cbb7,4,trojan.stealer/zusy,1654330639,297984,"['spreader', 'peexe']",Kiddions Modest Menu.exe,0.7763157894736842,2,88.0,"['MALWARE', 'STEALER', 'EVADER', 'TROJAN']",False,,1654330639,5.91,{'Malware Hashes'},1,[],[],malicious,24
e065940371fb65177aa0bd072bbd0e6d7d320f01ac5eade09878ef19ade291a5,4,trojan.fragtor/msil,1647876675,452096,"['asprotect', 'peexe', 'overlay']",e065940371fb65177aa0bd072bbd0e6d7d320f01ac5eade09878ef19ade291a5.exe,0.7763157894736842,1,,['MALWARE'],False,,1647876675,5.47,{'RedLine malware IOCs'},1,[],[],malicious,100
